index Label,Tweet Text
0,einstein would be amused about strider jumping around in time
1,love is bliss  
0,last day inriga selffinnishgirlbusinesswoman   pk riga hotel
1,well my mornings going very nicely smiling face with smiling eyes 
1,sad i do not have a christmas jumper  thanks for your super fast delivery  thumbs up sign 
1,i love waking up at 4am everyday and then running 5 miles   favorite part of the army   
0,germany   ecb sweidmannsaysgerman2015growthmaybebetterthanexpected  via
0,a deal was negotiated between   gtaa  that deal was is hidden   built into the pricing ofupx tix  why all the secrecy topoli
1,yup it must be good to be ivy league educated because it does alot of good
0,we live in such a small world these days   thelafire is a story at the end of the australian news
0,one from her please  cries 
1,loving life 
1,he was half of what she deserved  yet he was all that she ever wanted   
0,a protest is not peaceful if its forcefully stopping me to earn my livelihood 
1,most useful algorithm I have learned in class so far is finding a substring by using the fast fourier transform
1,shakespeare is great  face with no good gesture  pistol 
1,where you ourshamiwitness now      the gunman is also said to be monitoring social media activitysydneysiege 
1,another case of away the lads or to put it in song tell me why we do not do north london   tyneweirsunday
1,you were decrying a hate crime against a bosnian man   now you are back to your same old game  inciting hate torwards muslims 
1,  onelovefestival sat 20 dec  table bookings  r800 includes 1 bottle  12 mixers    uh oh i smell so much it is lovely 
0,did you get fat on your honeymoon 
1,hannity says  obama has been indoctrinated into a rigid ideology  
1,lol my timehop guy though 
1,and yeah i set it at 130 not 150 because overworking your rookie pitchers is totally okay
1,putin praising constitutional court for defending against  arbitrary action on the part of the government
1,i couldnt help myself   i am a bad person  
1,i love watching liverpool truly inspiring
0,i added a video to a playlist modere beauty box review   giveaway
0,off to search for a christmas gift for my dad bc procrastination  wrapped present 
0,i have to say   I am really excited about brendan fraser s birthday tomorrow brendanfraserbirthdaybash
1,that is me  the infamous pepper shaker replacer 
0,save manage   make money   join for  99 make  600discountsvacations and more
1,lol at theeatenalive show  if that is the name of the show gotta do it not quit cause the snake was hurting his arm goodtv garbage
1,cia report highlighting the stark differences b t the present   former administrations  approach to nat l security 
0,you guys seriously need to try this game bananabonanza
1,thanks for noticing me
1,well  weekend is over  now it stwittertime again  d have a nice monday  
0,so glad to be off work
0,whenever i write anything with the word  immigration  in it  I am happy if there is back and forth 
0,I am gunna sit here and
1,they were probably  contracted to work for free 
1,yay another outage in less than 8 hours  keep up the good work 
0,a very happy birthday to    will be toasting in your honor tonight 
0,i literally have plans every night my entire vacation 
1,kevin durant with 23pts on 8 13 shooting  has this nigga been inefficient since he came 
1,i always look super cute when guys come to fix stuff in the condo
0,wow  neat    a nice mini tour of belfast as well  i think you should have asked for one of these for xmas  larry 
0,new color new beginning new goals dont giveup never life should be easy   skdar
0,gotta hand it to them  really   clapping hands sign  clapping hands sign  clapping hands sign 
1,thank god for kanye giving these unknowns some help 
1,good thing I am scared of clowns and my kindergarten teacher was dressed as one today   expressionless face 
1,luv when my hair is frozen  smiling face with open mouth 
0,heisenberg uncertainty principle  whatever you study you also change jurassicparkthelostworldjurassicworldbreakingbad
1,glad I am up at 1am
0,a cool look and a cool mind is all you need to party all night    quiksilvergoessupersonic
0,hope tulisa does not get a job back onxfactor next year
1,soccer game should be fun today   face with tears of joy  face with tears of joy 
0,i know it was you fredo  you broke my heart 
1,just realized i have not watched this weeks episode of degrassi  i  eventually  get around to it 
0,now in the malls  take years off your skin  seacret minerals from the dead sea  
1,it will be ok  just get your ta to fix it  
0,  coalition fit for purpose  labour can and will sort it 
0,why am i wide awake right now   face without mouth 
1,kohli showing all the guts of scooby doo captaincourageous
0,  your opinions do not affect me  I am going to keep living my life 
0,that was one long walk  ok hand sign  ok hand sign  ok hand sign gome
1,work christmas eve and christmas day   cannot wait 
1,   10 hour car ride and i cant sleep in cars yayaayayayayay    have fun bff 
1,oh no  I have tipped gamergates hand  now you know our end game 
1,latergram with thegoldcoin  classes done  research is not gradschoolbasicblessed   
1,I have changed gazilion times thejava configuration not to check for updates  it is nice that every five minutes asks me for an update 
0,teenanalcastingalice alice and dana  tlw 3x05 part 2
1,halfway thorough my workday    woo
0,do not think for a second I am out to drown your memory  you am not worth the whiskey
1,youve got to just love the efficiency two day service  7dayserviceprioritymailhahahaha
0,no  it is secured by the cartels so that they can charge huge sums of money for illegals to cross into the us 
1,one of my favourite things about going to fanshawe is walking to the z building
0,what is your argument  1  12 5 for butler   2  17 for morales 
